attachment1,attachment2,diffusion1,diffusion2,total,attachment1_norm,attachment2_norm,diffusion1_norm,diffusion2_norm
0,0,4,0,4,0.0,0.0,1.0,0.0
9,11,53,138,266,0.03383458646616541,0.041353383458646614,0.19924812030075187,0.518796992481203
5,29,3,414,656,0.007621951219512195,0.04420731707317073,0.004573170731707317,0.6310975609756098
6,81,47,1052,1726,0.0034762456546929316,0.04692931633835458,0.027230590961761298,0.6095017381228274
2,42,5,463,761,0.002628120893561104,0.05519053876478318,0.006570302233902759,0.6084099868593955
11,73,27,1057,1687,0.006520450503852994,0.043272080616478956,0.016004742145820983,0.6265560165975104
1,7,2,40,75,0.013333333333333334,0.09333333333333334,0.02666666666666667,0.5333333333333333
4,79,33,999,1607,0.002489110143123833,0.049159925326695705,0.020535158680771624,0.6216552582451773
2,43,38,598,970,0.002061855670103093,0.0443298969072165,0.03917525773195876,0.6164948453608248
0,8,17,179,283,0.0,0.028268551236749116,0.06007067137809187,0.6325088339222615
4,21,16,466,791,0.0050568900126422255,0.02654867256637168,0.020227560050568902,0.5891276864728192
3,58,20,891,1393,0.0021536252692031586,0.0416367552045944,0.014357501794687724,0.6396267049533381
6,16,29,271,406,0.014778325123152709,0.03940886699507389,0.07142857142857142,0.6674876847290641
5,123,42,1625,2501,0.001999200319872051,0.04918032786885246,0.01679328268692523,0.6497401039584166
0,5,21,47,108,0.0,0.046296296296296294,0.19444444444444445,0.4351851851851852
0,0,30,0,30,0.0,0.0,1.0,0.0
1,18,14,266,377,0.002652519893899204,0.04774535809018567,0.03713527851458886,0.7055702917771883
10,84,76,1582,2525,0.0039603960396039604,0.03326732673267327,0.030099009900990098,0.6265346534653465
7,127,31,1775,2913,0.002403020940611054,0.04359766563680055,0.010641949879848954,0.6093374527978029
8,57,78,1012,1594,0.005018820577164366,0.035759096612296114,0.04893350062735257,0.6348808030112923
4,26,22,616,923,0.004333694474539545,0.028169014084507043,0.023835319609967497,0.66738894907909
5,28,35,313,538,0.00929368029739777,0.05204460966542751,0.06505576208178439,0.5817843866171004
0,0,1,0,1,0.0,0.0,1.0,0.0
9,105,25,1258,2038,0.004416094210009814,0.051521099116781155,0.01226692836113837,0.6172718351324828
4,37,17,646,995,0.004020100502512563,0.0371859296482412,0.017085427135678392,0.6492462311557788
6,64,59,935,1551,0.0038684719535783366,0.041263700838168924,0.038039974210186976,0.6028368794326241
1,0,0,0,1,1.0,0.0,0.0,0.0
2,21,9,385,641,0.0031201248049922,0.0327613104524181,0.014040561622464899,0.6006240249609984
2,26,5,472,720,0.002777777777777778,0.03611111111111111,0.006944444444444444,0.6555555555555556
2,4,2,70,101,0.019801980198019802,0.039603960396039604,0.019801980198019802,0.693069306930693
9,68,59,1427,2128,0.0042293233082706765,0.03195488721804511,0.027725563909774435,0.6705827067669173
5,35,18,489,839,0.0059594755661501785,0.041716328963051254,0.021454112038140644,0.5828367103694875
3,47,7,741,1184,0.002533783783783784,0.03969594594594594,0.0059121621621621625,0.6258445945945946
10,143,44,1930,3098,0.0032278889606197547,0.046158812136862494,0.014202711426726921,0.6229825693996126
0,0,2,0,2,0.0,0.0,1.0,0.0
5,24,41,433,679,0.007363770250368188,0.035346097201767304,0.060382916053019146,0.6377025036818851
4,83,26,1315,2085,0.0019184652278177458,0.03980815347721822,0.012470023980815348,0.6306954436450839
6,11,31,282,430,0.013953488372093023,0.02558139534883721,0.07209302325581396,0.6558139534883721
3,83,13,1087,1743,0.0017211703958691911,0.047619047619047616,0.007458405048766495,0.6236374067699368
0,0,1,0,1,0.0,0.0,1.0,0.0
5,35,13,736,1129,0.0044286979627989375,0.03100088573959256,0.011514614703277236,0.6519043401240036
4,29,18,582,859,0.004656577415599534,0.033760186263096625,0.020954598370197905,0.6775320139697323
6,54,55,895,1398,0.004291845493562232,0.03862660944206009,0.03934191702432046,0.6402002861230329
0,4,22,70,135,0.0,0.02962962962962963,0.16296296296296298,0.5185185185185185
1,13,4,153,231,0.004329004329004329,0.05627705627705628,0.017316017316017316,0.6623376623376623
7,82,37,1368,2224,0.003147482014388489,0.0368705035971223,0.016636690647482015,0.6151079136690647
10,10,39,236,383,0.02610966057441253,0.02610966057441253,0.10182767624020887,0.6161879895561357
4,45,11,619,1033,0.003872216844143272,0.04356243949661181,0.010648596321393998,0.5992255566311714
1,61,45,832,1357,0.0007369196757553427,0.0449521002210759,0.03316138540899042,0.6131171702284451
8,99,72,1665,2641,0.003029155622870125,0.03748580083301779,0.027262400605831124,0.6304430140098447
5,38,24,492,803,0.0062266500622665,0.047322540473225407,0.029887920298879204,0.6127023661270237
14,93,52,1209,1992,0.007028112449799197,0.046686746987951805,0.02610441767068273,0.6069277108433735
9,149,41,2303,3686,0.0024416711882799783,0.04042322300596853,0.01112316874660879,0.6247965274009767
4,67,71,753,1250,0.0032,0.0536,0.0568,0.6024
4,20,19,258,411,0.009732360097323601,0.04866180048661801,0.046228710462287104,0.6277372262773723
1,9,1,132,182,0.005494505494505495,0.04945054945054945,0.005494505494505495,0.7252747252747253
12,94,53,1493,2313,0.005188067444876783,0.040639861651534805,0.02291396454820579,0.6454820579334198
1,44,28,616,983,0.001017293997965412,0.044760935910478125,0.028484231943031537,0.6266531027466938
1,0,0,0,1,1.0,0.0,0.0,0.0
19,96,43,1600,2457,0.007733007733007733,0.03907203907203907,0.017501017501017502,0.6512006512006512
4,13,2,256,351,0.011396011396011397,0.037037037037037035,0.005698005698005698,0.7293447293447294
1,2,5,58,84,0.011904761904761904,0.023809523809523808,0.05952380952380952,0.6904761904761905
8,59,27,794,1248,0.00641025641025641,0.047275641025641024,0.021634615384615384,0.6362179487179487
12,92,30,1494,2440,0.004918032786885246,0.03770491803278689,0.012295081967213115,0.6122950819672132
0,7,17,108,183,0.0,0.03825136612021858,0.09289617486338798,0.5901639344262295
1,27,69,337,560,0.0017857142857142857,0.048214285714285716,0.12321428571428572,0.6017857142857143
0,0,1,0,1,0.0,0.0,1.0,0.0
3,34,7,308,486,0.006172839506172839,0.06995884773662552,0.01440329218106996,0.6337448559670782
12,100,86,1705,2661,0.004509582863585118,0.03757985719654265,0.03231867718902668,0.6407365652010523
8,84,37,1235,1982,0.004036326942482341,0.04238143289606458,0.01866801210898083,0.6231079717457114
0,0,2,0,2,0.0,0.0,1.0,0.0
3,102,22,1436,2185,0.0013729977116704805,0.04668192219679634,0.010068649885583524,0.65720823798627
7,78,29,1087,1677,0.0041741204531902205,0.046511627906976744,0.0172927847346452,0.6481812760882528
13,155,43,2600,3984,0.003263052208835341,0.03890562248995984,0.010793172690763053,0.6526104417670683
3,55,10,764,1268,0.002365930599369085,0.04337539432176656,0.007886435331230283,0.6025236593059937
5,24,29,581,893,0.005599104143337066,0.026875699888017916,0.032474804031354984,0.6506159014557671
4,22,39,462,736,0.005434782608695652,0.029891304347826088,0.05298913043478261,0.6277173913043478
4,32,16,452,715,0.005594405594405594,0.044755244755244755,0.022377622377622378,0.6321678321678321
9,65,32,971,1602,0.0056179775280898875,0.04057428214731586,0.019975031210986267,0.6061173533083646
14,96,79,1803,2843,0.004924375659514597,0.03376714737952867,0.027787548364403798,0.6341892367217727
10,79,32,1157,1848,0.005411255411255411,0.04274891774891775,0.017316017316017316,0.6260822510822511
8,40,60,768,1258,0.006359300476947536,0.03179650238473768,0.04769475357710652,0.6104928457869634
2,4,2,100,146,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.684931506849315
0,0,3,0,3,0.0,0.0,1.0,0.0
12,48,75,821,1352,0.008875739644970414,0.03550295857988166,0.05547337278106509,0.6072485207100592
2,10,28,200,312,0.00641025641025641,0.03205128205128205,0.08974358974358974,0.6410256410256411
1,0,7,0,8,0.125,0.0,0.875,0.0
1,22,12,384,601,0.0016638935108153079,0.036605657237936774,0.019966722129783693,0.6389351081530782
5,50,55,719,1159,0.004314063848144953,0.04314063848144953,0.04745470232959448,0.6203623813632442
8,65,70,958,1593,0.005021971123666039,0.04080351537978657,0.04394224733207784,0.6013810420590081
1,0,0,0,1,1.0,0.0,0.0,0.0
1,41,34,633,941,0.0010626992561105207,0.04357066950053135,0.036131774707757705,0.6726886291179596
8,54,61,711,1207,0.006628003314001657,0.04473902236951118,0.050538525269262634,0.5890637945318973
5,13,29,212,338,0.014792899408284023,0.038461538461538464,0.08579881656804733,0.6272189349112426
1,0,0,0,1,1.0,0.0,0.0,0.0
2,23,25,461,685,0.00291970802919708,0.033576642335766425,0.0364963503649635,0.672992700729927
1,12,10,249,405,0.0024691358024691358,0.02962962962962963,0.024691358024691357,0.6148148148148148
7,60,20,1089,1635,0.004281345565749235,0.03669724770642202,0.012232415902140673,0.6660550458715596
5,45,35,678,1091,0.00458295142071494,0.04124656278643447,0.032080659945004586,0.6214482126489459
1,19,23,237,423,0.002364066193853428,0.04491725768321513,0.054373522458628844,0.5602836879432624
3,21,68,280,509,0.005893909626719057,0.0412573673870334,0.13359528487229863,0.550098231827112
5,49,30,665,1095,0.0045662100456621,0.04474885844748858,0.0273972602739726,0.6073059360730594
6,49,20,520,892,0.006726457399103139,0.05493273542600897,0.02242152466367713,0.5829596412556054
2,38,39,533,895,0.0022346368715083797,0.042458100558659215,0.04357541899441341,0.5955307262569832
9,57,13,540,946,0.009513742071881607,0.06025369978858351,0.013742071881606765,0.5708245243128964
8,47,40,756,1209,0.006617038875103391,0.03887510339123242,0.033085194375516956,0.6253101736972705
9,42,78,569,947,0.009503695881731784,0.044350580781414996,0.08236536430834214,0.600844772967265
5,70,8,970,1524,0.0032808398950131233,0.045931758530183726,0.005249343832020997,0.636482939632546
5,61,29,791,1259,0.003971405877680699,0.048451151707704525,0.023034154090548053,0.6282764098490866
1,23,15,374,549,0.0018214936247723133,0.04189435336976321,0.0273224043715847,0.6812386156648452
1,0,25,0,26,0.038461538461538464,0.0,0.9615384615384616,0.0
1,11,18,193,308,0.003246753246753247,0.03571428571428571,0.05844155844155844,0.6266233766233766
3,18,31,329,499,0.006012024048096192,0.036072144288577156,0.06212424849699399,0.6593186372745491
2,11,22,267,432,0.004629629629629629,0.02546296296296296,0.05092592592592592,0.6180555555555556
2,26,29,594,902,0.0022172949002217295,0.028824833702882482,0.03215077605321508,0.6585365853658537
5,73,49,1098,1757,0.0028457598178713715,0.04154809334092203,0.027888446215139442,0.6249288560045532
5,48,40,602,1025,0.004878048780487805,0.04682926829268293,0.03902439024390244,0.5873170731707317
2,29,32,466,748,0.00267379679144385,0.03877005347593583,0.0427807486631016,0.6229946524064172
5,63,65,1008,1619,0.0030883261272390363,0.03891290920321186,0.04014823965410747,0.6226065472513898
2,10,8,125,214,0.009345794392523364,0.04672897196261682,0.037383177570093455,0.5841121495327103
4,14,29,258,464,0.008620689655172414,0.03017241379310345,0.0625,0.5560344827586207
4,11,32,212,347,0.011527377521613832,0.03170028818443804,0.09221902017291066,0.6109510086455331
0,18,28,294,448,0.0,0.04017857142857143,0.0625,0.65625
3,45,19,612,976,0.0030737704918032786,0.04610655737704918,0.0194672131147541,0.6270491803278688
2,22,26,309,527,0.003795066413662239,0.04174573055028463,0.04933586337760911,0.5863377609108159
4,46,47,481,854,0.00468384074941452,0.053864168618266976,0.05503512880562061,0.563231850117096
4,43,10,686,1069,0.0037418147801683817,0.040224508886810104,0.009354536950420954,0.6417212347988774
7,89,29,1354,2126,0.003292568203198495,0.04186265286923801,0.013640639698965193,0.6368767638758231
8,63,59,1012,1715,0.004664723032069971,0.036734693877551024,0.03440233236151603,0.5900874635568513
3,3,21,73,138,0.021739130434782608,0.021739130434782608,0.15217391304347827,0.5289855072463768
0,11,13,163,275,0.0,0.04,0.04727272727272727,0.5927272727272728
5,76,21,1043,1615,0.0030959752321981426,0.047058823529411764,0.013003095975232198,0.6458204334365325
3,41,11,658,974,0.003080082135523614,0.04209445585215606,0.011293634496919919,0.675564681724846
0,2,6,48,81,0.0,0.024691358024691357,0.07407407407407407,0.5925925925925926
3,27,25,486,793,0.0037831021437578815,0.034047919293820936,0.031525851197982346,0.6128625472887768
9,82,40,1034,1681,0.005353955978584176,0.04878048780487805,0.02379535990481856,0.6151100535395598
1,38,22,616,920,0.0010869565217391304,0.041304347826086954,0.02391304347826087,0.6695652173913044
1,1,24,92,126,0.007936507936507936,0.007936507936507936,0.19047619047619047,0.7301587301587301
9,67,34,1207,1861,0.004836109618484685,0.03600214938205266,0.018269747447608814,0.6485760343901128
5,45,15,899,1346,0.003714710252600297,0.033432392273402674,0.011144130757800892,0.6679049034175334
3,9,7,164,252,0.011904761904761904,0.03571428571428571,0.027777777777777776,0.6507936507936508
10,149,141,2373,3753,0.002664535038635758,0.03970157207567279,0.037569944044764186,0.6322941646682654
4,8,15,148,228,0.017543859649122806,0.03508771929824561,0.06578947368421052,0.6491228070175439
13,91,78,1309,2092,0.00621414913957935,0.04349904397705545,0.0372848948374761,0.625717017208413
4,43,13,661,1070,0.003738317757009346,0.04018691588785047,0.012149532710280374,0.6177570093457944
0,0,5,0,5,0.0,0.0,1.0,0.0
2,17,30,395,641,0.0031201248049922,0.0265210608424337,0.046801872074883,0.6162246489859594
3,8,6,250,420,0.007142857142857143,0.01904761904761905,0.014285714285714285,0.5952380952380952
1,0,0,0,1,1.0,0.0,0.0,0.0
6,41,16,744,1106,0.0054249547920434,0.037070524412296565,0.014466546112115732,0.6726943942133815
0,31,11,505,758,0.0,0.040897097625329816,0.014511873350923483,0.6662269129287599
3,33,42,624,954,0.0031446540880503146,0.03459119496855346,0.0440251572327044,0.6540880503144654
1,0,0,0,1,1.0,0.0,0.0,0.0
4,37,69,502,872,0.0045871559633027525,0.04243119266055046,0.07912844036697247,0.5756880733944955
2,0,6,0,8,0.25,0.0,0.75,0.0
2,15,2,244,385,0.005194805194805195,0.03896103896103896,0.005194805194805195,0.6337662337662338
5,56,15,1061,1631,0.0030656039239730227,0.034334763948497854,0.009196811771919068,0.6505211526670754
4,113,44,1654,2683,0.0014908684308609765,0.04211703317182259,0.016399552739470743,0.6164740961610138
1,17,8,324,483,0.002070393374741201,0.035196687370600416,0.016563146997929608,0.6708074534161491
1,20,20,326,567,0.001763668430335097,0.03527336860670194,0.03527336860670194,0.5749559082892416
3,57,23,851,1372,0.002186588921282799,0.04154518950437318,0.016763848396501458,0.6202623906705539
0,0,8,0,8,0.0,0.0,1.0,0.0
4,23,21,202,371,0.01078167115902965,0.06199460916442048,0.05660377358490566,0.5444743935309974
0,0,3,0,3,0.0,0.0,1.0,0.0
3,15,10,226,401,0.007481296758104738,0.03740648379052369,0.02493765586034913,0.5635910224438903
3,9,38,123,230,0.013043478260869565,0.0391304347826087,0.16521739130434782,0.5347826086956522
5,25,10,268,422,0.011848341232227487,0.05924170616113744,0.023696682464454975,0.6350710900473934
13,129,56,1814,2999,0.004334778259419807,0.043014338112704234,0.018672890963654553,0.60486828942981
1,21,30,266,460,0.002173913043478261,0.04565217391304348,0.06521739130434782,0.5782608695652174
0,2,5,123,178,0.0,0.011235955056179775,0.028089887640449437,0.6910112359550562
2,1,4,13,22,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.5909090909090909
2,6,16,131,220,0.00909090909090909,0.02727272727272727,0.07272727272727272,0.5954545454545455
3,28,19,488,767,0.003911342894393742,0.03650586701434159,0.024771838331160364,0.636245110821382
4,32,19,558,878,0.004555808656036446,0.03644646924829157,0.02164009111617312,0.6355353075170843
6,73,34,1082,1690,0.0035502958579881655,0.04319526627218935,0.020118343195266272,0.6402366863905326
5,23,17,371,593,0.008431703204047217,0.0387858347386172,0.02866779089376054,0.6256323777403036
0,2,5,37,65,0.0,0.03076923076923077,0.07692307692307693,0.5692307692307692
5,53,38,653,1053,0.004748338081671415,0.050332383665717,0.03608736942070275,0.6201329534662868
7,69,48,1251,1928,0.0036307053941908715,0.03578838174273859,0.024896265560165973,0.6488589211618258
1,14,3,154,256,0.00390625,0.0546875,0.01171875,0.6015625
2,6,39,159,260,0.007692307692307693,0.023076923076923078,0.15,0.6115384615384616
3,33,11,458,724,0.004143646408839779,0.04558011049723757,0.015193370165745856,0.6325966850828729
1,25,9,358,542,0.0018450184501845018,0.046125461254612546,0.016605166051660517,0.6605166051660517
9,83,72,1272,1953,0.004608294930875576,0.04249871991807476,0.03686635944700461,0.6513056835637481
0,13,18,238,346,0.0,0.03757225433526012,0.05202312138728324,0.6878612716763006
6,87,65,1079,1811,0.0033130866924351186,0.048039757040309224,0.03589177250138045,0.5958034235229155
2,20,33,347,531,0.003766478342749529,0.03766478342749529,0.062146892655367235,0.6534839924670434
0,0,1,0,1,0.0,0.0,1.0,0.0
1,13,24,215,324,0.0030864197530864196,0.040123456790123455,0.07407407407407407,0.6635802469135802
5,10,8,172,246,0.02032520325203252,0.04065040650406504,0.032520325203252036,0.6991869918699187
1,22,10,378,582,0.001718213058419244,0.037800687285223365,0.01718213058419244,0.6494845360824743
1,0,0,0,1,1.0,0.0,0.0,0.0
10,19,5,267,426,0.023474178403755867,0.04460093896713615,0.011737089201877934,0.6267605633802817
5,43,67,664,1107,0.004516711833785004,0.03884372177055104,0.06052393857271906,0.5998193315266486
4,31,57,662,1065,0.003755868544600939,0.02910798122065728,0.05352112676056338,0.6215962441314554
3,40,17,685,1062,0.002824858757062147,0.03766478342749529,0.0160075329566855,0.6450094161958568
2,69,8,953,1434,0.001394700139470014,0.04811715481171548,0.005578800557880056,0.6645746164574616
0,1,4,119,176,0.0,0.005681818181818182,0.022727272727272728,0.6761363636363636
16,140,85,2010,3145,0.005087440381558029,0.04451510333863275,0.02702702702702703,0.6391096979332274
0,3,3,51,90,0.0,0.03333333333333333,0.03333333333333333,0.5666666666666667
1,0,2,70,94,0.010638297872340425,0.0,0.02127659574468085,0.7446808510638298
9,32,20,605,940,0.009574468085106383,0.03404255319148936,0.02127659574468085,0.6436170212765957
11,57,50,1024,1549,0.0071013557133634605,0.036797934151065206,0.03227888960619755,0.6610716591349257
0,0,8,0,8,0.0,0.0,1.0,0.0
3,43,13,570,927,0.003236245954692557,0.04638619201725998,0.014023732470334413,0.6148867313915858
1,6,16,190,291,0.003436426116838488,0.020618556701030927,0.054982817869415807,0.6529209621993127
0,2,9,12,33,0.0,0.06060606060606061,0.2727272727272727,0.36363636363636365
5,96,38,1138,1846,0.0027085590465872156,0.05200433369447454,0.020585048754062838,0.6164680390032503
3,47,30,763,1199,0.0025020850708924102,0.03919933277731443,0.025020850708924104,0.6363636363636364
4,68,13,1072,1696,0.0023584905660377358,0.04009433962264151,0.0076650943396226415,0.6320754716981132
5,41,17,401,687,0.00727802037845706,0.05967976710334789,0.024745269286754003,0.5836972343522562
4,79,46,1180,1907,0.002097535395909806,0.041426324069218666,0.024121657052962767,0.6187729417933928
1,4,0,58,86,0.011627906976744186,0.046511627906976744,0.0,0.6744186046511628
4,48,62,620,1012,0.003952569169960474,0.04743083003952569,0.06126482213438735,0.6126482213438735
2,51,28,634,1078,0.0018552875695732839,0.04730983302411874,0.025974025974025976,0.588126159554731
4,14,8,299,481,0.008316008316008316,0.029106029106029108,0.016632016632016633,0.6216216216216216
0,0,10,3,13,0.0,0.0,0.7692307692307693,0.23076923076923078
3,18,29,309,528,0.005681818181818182,0.03409090909090909,0.054924242424242424,0.5852272727272727
14,110,37,1709,2607,0.005370157268891446,0.04219409282700422,0.014192558496355964,0.6555427694668201
0,6,2,72,154,0.0,0.03896103896103896,0.012987012987012988,0.4675324675324675
6,42,32,459,771,0.007782101167315175,0.054474708171206226,0.041504539559014265,0.5953307392996109
3,32,36,639,1040,0.0028846153846153848,0.03076923076923077,0.03461538461538462,0.614423076923077
1,31,10,358,619,0.0016155088852988692,0.050080775444264945,0.01615508885298869,0.5783521809369951
4,46,13,659,1097,0.0036463081130355514,0.041932543299908843,0.011850501367365542,0.6007292616226071
2,35,35,551,891,0.002244668911335578,0.03928170594837262,0.03928170594837262,0.6184062850729517
8,69,63,985,1575,0.005079365079365079,0.04380952380952381,0.04,0.6253968253968254
0,32,4,405,646,0.0,0.04953560371517028,0.006191950464396285,0.6269349845201239
12,101,20,1569,2540,0.004724409448818898,0.03976377952755906,0.007874015748031496,0.6177165354330708
3,37,28,579,935,0.0032085561497326204,0.039572192513368985,0.029946524064171122,0.6192513368983957
0,0,2,0,2,0.0,0.0,1.0,0.0
0,0,3,0,3,0.0,0.0,1.0,0.0
2,0,11,1,14,0.14285714285714285,0.0,0.7857142857142857,0.07142857142857142
8,86,31,1391,2176,0.003676470588235294,0.03952205882352941,0.014246323529411764,0.6392463235294118
11,71,22,1092,1710,0.006432748538011696,0.04152046783625731,0.012865497076023392,0.6385964912280702
15,42,70,737,1201,0.012489592006661115,0.034970857618651124,0.058284762697751874,0.6136552872606161
0,4,10,74,143,0.0,0.027972027972027972,0.06993006993006994,0.5174825174825175
1,13,18,221,444,0.0022522522522522522,0.02927927927927928,0.04054054054054054,0.49774774774774777
7,92,81,1359,2242,0.0031222123104371097,0.04103479036574487,0.03612845673505798,0.6061552185548618
2,20,1,202,340,0.0058823529411764705,0.058823529411764705,0.0029411764705882353,0.5941176470588235
4,26,24,591,903,0.004429678848283499,0.028792912513842746,0.026578073089700997,0.654485049833887
0,0,14,0,14,0.0,0.0,1.0,0.0
0,0,1,0,1,0.0,0.0,1.0,0.0
6,27,24,477,741,0.008097165991902834,0.03643724696356275,0.032388663967611336,0.6437246963562753
3,67,25,1160,1755,0.0017094017094017094,0.038176638176638175,0.014245014245014245,0.6609686609686609
1,10,9,202,312,0.003205128205128205,0.03205128205128205,0.028846153846153848,0.6474358974358975
5,53,40,892,1402,0.003566333808844508,0.037803138373751786,0.028530670470756064,0.6362339514978602
0,0,2,0,2,0.0,0.0,1.0,0.0
1,7,9,174,259,0.003861003861003861,0.02702702702702703,0.03474903474903475,0.6718146718146718
0,0,2,0,2,0.0,0.0,1.0,0.0
2,65,16,842,1369,0.0014609203798392988,0.04747991234477721,0.01168736303871439,0.6150474799123448
1,10,2,104,171,0.005847953216374269,0.05847953216374269,0.011695906432748537,0.6081871345029239
4,48,12,621,994,0.004024144869215292,0.0482897384305835,0.012072434607645875,0.6247484909456741
4,55,24,793,1333,0.003000750187546887,0.04126031507876969,0.01800450112528132,0.5948987246811703
0,0,9,0,9,0.0,0.0,1.0,0.0
0,0,2,0,2,0.0,0.0,1.0,0.0
7,33,42,651,1004,0.0069721115537848604,0.03286852589641434,0.04183266932270916,0.648406374501992
5,44,12,484,763,0.00655307994757536,0.057667103538663174,0.015727391874180863,0.6343381389252949
2,25,26,466,693,0.002886002886002886,0.03607503607503607,0.03751803751803752,0.6724386724386724
4,14,49,187,321,0.012461059190031152,0.04361370716510903,0.1526479750778816,0.5825545171339563
2,7,23,122,235,0.00851063829787234,0.029787234042553193,0.09787234042553192,0.5191489361702127
2,18,33,313,494,0.004048582995951417,0.03643724696356275,0.06680161943319839,0.6336032388663968
2,18,11,301,508,0.003937007874015748,0.03543307086614173,0.021653543307086614,0.59251968503937
1,0,32,0,33,0.030303030303030304,0.0,0.9696969696969697,0.0
1,0,0,0,1,1.0,0.0,0.0,0.0
0,20,4,244,365,0.0,0.0547945205479452,0.010958904109589041,0.6684931506849315
0,4,3,159,203,0.0,0.019704433497536946,0.014778325123152709,0.7832512315270936
